epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,18673.2,1.72957,1.03115,1.13543,0.13717,0.16617,0.08251,0.02694,2.57236,2.72171,1.71822,7.99171e-05,7.99171e-05,7.99171e-05
144,18801.5,1.72634,1.03979,1.13726,0.12917,0.16309,0.07926,0.02588,2.5733,2.75932,1.72536,7.97757e-05,7.97757e-05,7.97757e-05
145,18929.8,1.72163,0.98346,1.14047,0.12014,0.1704,0.07964,0.02584,2.57959,2.76426,1.73393,7.96343e-05,7.96343e-05,7.96343e-05
146,19058.2,1.75865,1.04198,1.13089,0.12037,0.17474,0.08385,0.02685,2.57992,2.7201,1.73489,7.94929e-05,7.94929e-05,7.94929e-05
147,19185.9,1.76967,1.04833,1.14565,0.12086,0.17832,0.08838,0.02778,2.58347,2.68465,1.73268,7.93514e-05,7.93514e-05,7.93514e-05
148,19314.7,1.75631,1.06468,1.14855,0.12365,0.18121,0.09273,0.02887,2.58618,2.66795,1.72952,7.921e-05,7.921e-05,7.921e-05
149,19443.2,1.73163,1.03025,1.1315,0.10743,0.18486,0.08632,0.02636,2.58829,2.69552,1.72891,7.90686e-05,7.90686e-05,7.90686e-05
150,19571.7,1.70339,1.02047,1.12099,0.09372,0.18395,0.07961,0.02484,2.57384,2.73584,1.7154,7.89271e-05,7.89271e-05,7.89271e-05
151,19700.1,1.68727,1.04161,1.11361,0.07707,0.18168,0.07263,0.02312,2.57101,2.79692,1.713,7.87857e-05,7.87857e-05,7.87857e-05
152,19828.7,1.70026,1.04135,1.13742,0.07962,0.18083,0.07317,0.02333,2.56833,2.79029,1.70988,7.86443e-05,7.86443e-05,7.86443e-05
153,19956.9,1.71497,1.02489,1.13516,0.07435,0.17142,0.06932,0.02221,2.57411,2.79071,1.71515,7.85029e-05,7.85029e-05,7.85029e-05
154,20084.9,1.71534,1.04466,1.13233,0.06741,0.16487,0.06716,0.02149,2.56942,2.82167,1.71496,7.83614e-05,7.83614e-05,7.83614e-05
155,20213.5,1.73039,1.01643,1.13394,0.06715,0.16138,0.06469,0.02072,2.56678,2.84894,1.71094,7.822e-05,7.822e-05,7.822e-05
156,20342,1.71649,1.00956,1.1231,0.07755,0.1597,0.06602,0.021,2.57539,2.85982,1.71417,7.80786e-05,7.80786e-05,7.80786e-05
157,20470.4,1.69718,1.02486,1.12327,0.08328,0.16325,0.06958,0.02115,2.5799,2.8491,1.72111,7.79371e-05,7.79371e-05,7.79371e-05
158,20598.5,1.72027,1.01045,1.13315,0.08096,0.15826,0.06619,0.02034,2.58372,2.87204,1.72703,7.77957e-05,7.77957e-05,7.77957e-05
159,20727.1,1.67655,1.03762,1.11762,0.07216,0.16135,0.06065,0.01928,2.58645,2.94952,1.73718,7.76543e-05,7.76543e-05,7.76543e-05
160,20855.4,1.71927,1.01724,1.14366,0.07261,0.16388,0.06045,0.01932,2.59621,2.96616,1.75007,7.75129e-05,7.75129e-05,7.75129e-05
161,20983.8,1.72393,1.00674,1.13144,0.06932,0.15947,0.0596,0.01931,2.60503,2.96623,1.75921,7.73714e-05,7.73714e-05,7.73714e-05
162,21112.3,1.72119,1.02603,1.13756,0.07396,0.1642,0.06055,0.01967,2.60856,2.95964,1.76128,7.723e-05,7.723e-05,7.723e-05
163,21241.1,1.74243,1.00416,1.14307,0.07211,0.15902,0.05992,0.01962,2.60862,2.9502,1.7652,7.70886e-05,7.70886e-05,7.70886e-05
164,21369.3,1.66111,0.96642,1.10712,0.07384,0.1557,0.06017,0.01955,2.60391,2.94905,1.76929,7.69471e-05,7.69471e-05,7.69471e-05
165,21497.3,1.68794,1.01736,1.13631,0.07667,0.14837,0.06183,0.02006,2.60003,2.94761,1.77195,7.68057e-05,7.68057e-05,7.68057e-05
166,21625.6,1.72325,1.02421,1.14277,0.07931,0.14607,0.06209,0.02018,2.59793,2.95183,1.77036,7.66643e-05,7.66643e-05,7.66643e-05
167,21754.1,1.69581,1.00955,1.13566,0.08646,0.12329,0.06224,0.02002,2.59767,2.9695,1.77053,7.65229e-05,7.65229e-05,7.65229e-05
168,21882.8,1.72864,1.00864,1.1394,0.08318,0.13667,0.06191,0.01991,2.59995,2.97158,1.77098,7.63814e-05,7.63814e-05,7.63814e-05
