epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,30824.6,2.65495,393.084,1.94632,0.27061,0.03741,0.01474,0.00638,6.32288,594.355,4.54868,0.000862814,0.000862814,0.000862814
99,31136.8,2.64094,391.229,1.9455,0.27284,0.04735,0.0129,0.00471,6.21601,618.18,4.46125,0.0008614,0.0008614,0.0008614
100,31453,2.66108,394.174,1.95279,0.01447,0.04677,0.00936,0.00346,6.98018,689.74,5.03368,0.000859986,0.000859986,0.000859986
101,31762,2.6747,395.947,1.956,0.01566,0.05395,0.00931,0.00342,6.53994,619.71,4.71461,0.000858571,0.000858571,0.000858571
102,32066.8,2.66706,399.584,1.95664,0.02342,0.05728,0.01233,0.00436,6.48053,605.921,4.66324,0.000857157,0.000857157,0.000857157
103,32373.9,2.66967,391.31,1.95526,0.02238,0.05298,0.01275,0.00455,6.22947,589.905,4.50875,0.000855743,0.000855743,0.000855743
104,32681.5,2.66136,399.505,1.95152,0.03289,0.05622,0.0168,0.00591,6.71996,677.476,4.91604,0.000854329,0.000854329,0.000854329
105,32988,2.64984,390.337,1.94773,0.29102,0.05837,0.022,0.00788,6.62185,638.131,4.82296,0.000852914,0.000852914,0.000852914
106,33294.1,2.66143,391.953,1.95183,0.02813,0.04813,0.01464,0.00479,6.62781,617.273,4.80948,0.0008515,0.0008515,0.0008515
107,33606.4,2.6264,391.461,1.9389,0.03114,0.04291,0.01517,0.00497,6.68607,638.013,4.76384,0.000850086,0.000850086,0.000850086
108,33919.1,2.6515,394.52,1.94436,0.03609,0.04732,0.01804,0.0061,6.53488,618.251,4.67881,0.000848671,0.000848671,0.000848671
109,34228.3,2.65263,398.733,1.95049,0.02451,0.04716,0.01367,0.00471,6.12572,563.606,4.43176,0.000847257,0.000847257,0.000847257
110,34536.3,2.63785,391.114,1.94616,0.02644,0.0555,0.01374,0.00467,6.39176,599.085,4.58142,0.000845843,0.000845843,0.000845843
111,34845.8,2.66245,392.63,1.95533,0.27836,0.05469,0.03467,0.01345,6.282,610.657,4.4971,0.000844429,0.000844429,0.000844429
112,35158.5,2.67974,395.21,1.96817,0.02242,0.04443,0.01208,0.00427,6.52148,608.064,4.59739,0.000843014,0.000843014,0.000843014
113,35467.6,2.65639,398.846,1.95685,0.28726,0.05463,0.01853,0.00702,6.34047,594.599,4.48401,0.0008416,0.0008416,0.0008416
114,35767.2,2.66299,396.512,1.94952,0.29853,0.05818,0.02236,0.00833,6.32914,599.066,4.48487,0.000840186,0.000840186,0.000840186
115,36081.3,2.68274,395.566,1.96326,0.06123,0.06013,0.02824,0.01081,6.20983,586.212,4.40509,0.000838771,0.000838771,0.000838771
116,36390.6,2.6618,390.142,1.95245,0.06267,0.05949,0.02729,0.01038,6.491,617.479,4.60234,0.000837357,0.000837357,0.000837357
117,36700.5,2.67332,392.956,1.96287,0.07038,0.06328,0.03189,0.01089,6.33431,590.43,4.50692,0.000835943,0.000835943,0.000835943
118,37008.8,2.6584,396.945,1.95751,0.07228,0.06607,0.03239,0.01143,6.56229,646.534,4.66556,0.000834529,0.000834529,0.000834529
119,37318.9,2.66303,392.574,1.95271,0.06289,0.06349,0.0299,0.01062,6.51144,629.692,4.6804,0.000833114,0.000833114,0.000833114
120,37630.2,2.67717,396.71,1.95966,0.04472,0.05467,0.02194,0.00764,6.33594,599.508,4.5702,0.0008317,0.0008317,0.0008317
121,37940.9,2.6757,395.505,1.9657,0.0388,0.05195,0.01923,0.00656,6.46163,601.902,4.64112,0.000830286,0.000830286,0.000830286
122,38251.7,2.66677,393.51,1.95041,0.03913,0.05269,0.01844,0.00622,6.68469,624.403,4.76862,0.000828871,0.000828871,0.000828871
123,38558.7,2.66767,394.909,1.95685,0.04566,0.05174,0.02026,0.00633,6.33244,572.565,4.6213,0.000827457,0.000827457,0.000827457
124,38868.1,2.66465,393.069,1.95672,0.05328,0.0537,0.02415,0.00737,6.19593,549.131,4.52802,0.000826043,0.000826043,0.000826043
125,39176.7,2.69633,393.053,1.95843,0.06298,0.05887,0.02889,0.00978,6.11028,550.312,4.42489,0.000824629,0.000824629,0.000824629
126,39486.7,2.67468,394.394,1.959,0.05826,0.06038,0.02648,0.00892,6.19373,570.259,4.46351,0.000823214,0.000823214,0.000823214
127,39789.4,2.66011,390.674,1.95872,0.06443,0.06351,0.02912,0.01011,6.26589,582.464,4.52423,0.0008218,0.0008218,0.0008218
128,40093.3,2.65611,390.51,1.94878,0.327,0.06473,0.03282,0.01108,6.39869,609.013,4.62958,0.000820386,0.000820386,0.000820386
129,40398.4,2.65642,390.558,1.95052,0.07567,0.06269,0.03132,0.00992,6.34452,610.544,4.58088,0.000818971,0.000818971,0.000818971
130,40704,2.67638,395.098,1.96066,0.06775,0.06252,0.02955,0.00986,6.34714,635.961,4.55673,0.000817557,0.000817557,0.000817557
131,41009.8,2.66093,390.807,1.95932,0.06283,0.05988,0.02708,0.00811,6.29541,630.209,4.55948,0.000816143,0.000816143,0.000816143
132,41318.7,2.68548,395.155,1.96448,0.06332,0.06169,0.02808,0.00933,6.19943,629.357,4.48,0.000814729,0.000814729,0.000814729
133,41627,2.64966,388.247,1.95059,0.06708,0.06285,0.02963,0.00996,6.18937,633.729,4.46907,0.000813314,0.000813314,0.000813314
134,41935.6,2.68315,392.088,1.9614,0.05984,0.06008,0.02587,0.0084,6.15885,615.509,4.42494,0.0008119,0.0008119,0.0008119
135,42243.4,2.64434,391.174,1.94496,0.06237,0.0598,0.02696,0.00855,6.14179,598.848,4.38478,0.000810486,0.000810486,0.000810486
136,42552,2.65648,389.807,1.95133,0.06543,0.05977,0.0283,0.00884,6.239,599.913,4.47605,0.000809071,0.000809071,0.000809071
137,42858.3,2.63712,389.942,1.94243,0.0615,0.05977,0.02705,0.00869,6.25718,612.258,4.49956,0.000807657,0.000807657,0.000807657
138,43165.1,2.64518,390.737,1.94705,0.06101,0.05971,0.02653,0.00843,6.26151,619.371,4.50494,0.000806243,0.000806243,0.000806243
139,43472,2.64831,392.5,1.94744,0.05521,0.05741,0.02397,0.00757,6.16219,596.118,4.44506,0.000804829,0.000804829,0.000804829
140,43779.4,2.65115,393.321,1.95215,0.04229,0.05416,0.01934,0.00624,6.12895,590.246,4.41827,0.000803414,0.000803414,0.000803414
141,44085.3,2.66243,391.96,1.95409,0.0325,0.05331,0.01614,0.00536,6.07231,586.329,4.4114,0.000802,0.000802,0.000802
142,44390.7,2.66478,394.707,1.95363,0.02941,0.05046,0.01492,0.00502,6.07966,589.926,4.43126,0.000800586,0.000800586,0.000800586
143,44695.5,2.64856,394.883,1.95033,0.03153,0.05034,0.01579,0.00545,6.18268,602.655,4.51306,0.000799171,0.000799171,0.000799171
144,44998.8,2.66142,391.969,1.94937,0.03374,0.05156,0.01637,0.00567,6.21659,607.494,4.53182,0.000797757,0.000797757,0.000797757
145,45305.6,2.66788,391.088,1.96288,0.03617,0.05211,0.01695,0.0059,6.26102,620.327,4.55028,0.000796343,0.000796343,0.000796343
146,45611.4,2.6768,395.393,1.96553,0.03771,0.05042,0.01802,0.00613,6.34111,626.113,4.60797,0.000794929,0.000794929,0.000794929
147,45916.3,2.65319,392.411,1.94818,0.03874,0.05055,0.01849,0.00622,6.35205,626.588,4.63323,0.000793514,0.000793514,0.000793514
148,46220.2,2.64985,393.29,1.95346,0.03766,0.04935,0.01797,0.00581,6.31891,621.581,4.62207,0.0007921,0.0007921,0.0007921
149,46521.7,2.64744,394.202,1.94701,0.03425,0.04788,0.01682,0.0054,6.35751,628.442,4.64459,0.000790686,0.000790686,0.000790686
150,46826.4,2.65192,397.241,1.95133,0.03301,0.0464,0.01664,0.00528,6.30727,625.46,4.60292,0.000789271,0.000789271,0.000789271
151,47130.5,2.63634,391.189,1.94471,0.03244,0.04623,0.01658,0.00522,6.35744,629.434,4.62941,0.000787857,0.000787857,0.000787857
152,47433.4,2.64362,392.634,1.94525,0.03114,0.04753,0.01608,0.00509,6.38207,629.879,4.64942,0.000786443,0.000786443,0.000786443
153,47735.1,2.64907,389.363,1.95159,0.03183,0.0486,0.01629,0.00521,6.42668,637.277,4.6868,0.000785029,0.000785029,0.000785029
154,48036.9,2.67515,395.394,1.95495,0.0331,0.04833,0.01646,0.0052,6.48741,643.878,4.71899,0.000783614,0.000783614,0.000783614
155,48340.5,2.6672,394.017,1.95106,0.03716,0.04677,0.01774,0.00566,6.48061,643.804,4.71482,0.0007822,0.0007822,0.0007822
156,48644,2.66125,388.411,1.95791,0.04231,0.04889,0.01986,0.0066,6.56797,654.445,4.77483,0.000780786,0.000780786,0.000780786
157,48947.5,2.64782,387.129,1.94997,0.04347,0.04933,0.02039,0.0068,6.53248,642.479,4.74638,0.000779371,0.000779371,0.000779371
158,49251.2,2.64781,393.985,1.94451,0.04348,0.04974,0.02018,0.0067,6.59759,643.255,4.79452,0.000777957,0.000777957,0.000777957
159,49554.5,2.65807,389.769,1.95304,0.04179,0.04981,0.01989,0.00661,6.71634,655.9,4.87714,0.000776543,0.000776543,0.000776543
160,49859.5,2.63873,390.659,1.94873,0.04092,0.05019,0.01947,0.00644,6.73987,658.947,4.87798,0.000775129,0.000775129,0.000775129
161,50163.9,2.64881,391.377,1.94833,0.04229,0.0505,0.01985,0.00653,6.6949,652.673,4.84784,0.000773714,0.000773714,0.000773714
162,50467,2.64982,388.2,1.94832,0.04239,0.05118,0.01963,0.00643,6.66496,648.875,4.8097,0.0007723,0.0007723,0.0007723
163,50769.9,2.65892,394.138,1.95561,0.04064,0.05166,0.01867,0.00611,6.65759,644.478,4.79734,0.000770886,0.000770886,0.000770886
164,51072.9,2.65588,394.855,1.95811,0.0374,0.05191,0.01735,0.00569,6.70722,645.839,4.81873,0.000769471,0.000769471,0.000769471
165,51375.4,2.65963,390.638,1.94697,0.03589,0.05092,0.01688,0.00556,6.76171,651.365,4.8558,0.000768057,0.000768057,0.000768057
166,51679,2.6667,392.299,1.95757,0.03583,0.05075,0.01698,0.00559,6.82351,660.578,4.88761,0.000766643,0.000766643,0.000766643
167,51982.9,2.65737,387.97,1.95269,0.03425,0.0496,0.01612,0.00526,6.82841,656.978,4.89249,0.000765229,0.000765229,0.000765229
168,52286,2.64439,395.511,1.95059,0.03344,0.04873,0.01541,0.00502,6.81771,653.879,4.88513,0.000763814,0.000763814,0.000763814
169,52587.9,2.65063,394.191,1.95631,0.03292,0.04902,0.01538,0.00505,6.71426,643.857,4.82028,0.0007624,0.0007624,0.0007624
170,52890.1,2.64833,390.231,1.94223,0.03225,0.049,0.01519,0.00502,6.65327,636.614,4.77737,0.000760986,0.000760986,0.000760986
171,53192,2.64636,394.665,1.95286,0.03326,0.04933,0.01546,0.00512,6.70118,645.618,4.79486,0.000759571,0.000759571,0.000759571
172,53493.7,2.65938,390.137,1.94927,0.03445,0.04978,0.01587,0.00527,6.71741,651.999,4.80051,0.000758157,0.000758157,0.000758157
173,53794.6,2.63868,390.758,1.95172,0.03391,0.05092,0.01565,0.00518,6.69927,650.234,4.78557,0.000756743,0.000756743,0.000756743
174,54095.6,2.66127,397.411,1.95165,0.03475,0.05193,0.01587,0.00527,6.6383,641.599,4.75397,0.000755329,0.000755329,0.000755329
175,54397.7,2.64652,392.486,1.95302,0.03667,0.05234,0.01673,0.00556,6.65878,647.805,4.76133,0.000753914,0.000753914,0.000753914
176,54700.1,2.66453,393.913,1.95818,0.0382,0.05278,0.0175,0.00582,6.6511,649.658,4.74934,0.0007525,0.0007525,0.0007525
177,55002.8,2.65097,387.928,1.95283,0.0386,0.05183,0.01781,0.00593,6.61946,646.024,4.71734,0.000751086,0.000751086,0.000751086
178,55305.6,2.65006,388.827,1.94927,0.04072,0.05311,0.01877,0.00624,6.6253,651.31,4.71464,0.000749671,0.000749671,0.000749671
179,55608.8,2.64354,391.2,1.94847,0.04163,0.05238,0.01922,0.00643,6.57874,646.565,4.67937,0.000748257,0.000748257,0.000748257
180,55912.3,2.66062,389.309,1.94967,0.04226,0.05213,0.01967,0.00664,6.50372,640.052,4.62975,0.000746843,0.000746843,0.000746843
181,56215.1,2.65161,396.377,1.94809,0.04239,0.05354,0.01971,0.00665,6.47647,637.374,4.60678,0.000745429,0.000745429,0.000745429
182,56518.5,2.62905,392.665,1.94699,0.0427,0.05393,0.01967,0.00663,6.44116,632.646,4.58259,0.000744014,0.000744014,0.000744014
183,56821.7,2.62356,388.44,1.93491,0.04351,0.0548,0.01998,0.00673,6.43172,630.776,4.57892,0.0007426,0.0007426,0.0007426
184,57124,2.64676,395.281,1.9454,0.04434,0.05517,0.02018,0.00678,6.42201,629.864,4.57592,0.000741186,0.000741186,0.000741186
185,57426,2.63298,390.235,1.94434,0.29488,0.05602,0.02044,0.00688,6.42543,631.144,4.57924,0.000739771,0.000739771,0.000739771
186,57728.2,2.65921,391.584,1.95109,0.04443,0.05628,0.02023,0.00679,6.42713,633.253,4.58091,0.000738357,0.000738357,0.000738357
