epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,44953.9,1.8736,1.07922,1.43265,0.1693,0.12057,0.07645,0.02548,2.60498,3.12779,2.22544,0.000978903,0.000978903,0.000978903
104,45341.1,1.88355,1.07837,1.43454,0.17106,0.12135,0.0775,0.02587,2.60495,3.13075,2.2239,0.000963365,0.000963365,0.000963365
105,45730.1,1.86715,1.08042,1.42629,0.16821,0.1201,0.0775,0.02568,2.60656,3.12461,2.22723,0.000947837,0.000947837,0.000947837
106,46116.9,1.89932,1.09514,1.43045,0.16818,0.12076,0.07774,0.02565,2.60807,3.11909,2.22894,0.000932325,0.000932325,0.000932325
107,46505.6,1.88904,1.0947,1.42782,0.16792,0.12046,0.07701,0.02549,2.60624,3.11586,2.22959,0.000916833,0.000916833,0.000916833
108,46893,1.87447,1.06974,1.41685,0.16323,0.1206,0.07682,0.02528,2.60777,3.11158,2.23281,0.000901363,0.000901363,0.000901363
109,47282,1.8767,1.08504,1.42661,0.1646,0.12033,0.07667,0.0252,2.6111,3.11326,2.23628,0.00088592,0.00088592,0.00088592
110,47669.8,1.8821,1.07527,1.42821,0.16414,0.1181,0.07676,0.02521,2.61256,3.10805,2.23704,0.000870508,0.000870508,0.000870508
111,48056.9,1.89111,1.08591,1.42496,0.16537,0.11958,0.077,0.02524,2.61289,3.10608,2.23827,0.00085513,0.00085513,0.00085513
112,48445,1.88367,1.09308,1.42079,0.16293,0.11972,0.07783,0.02559,2.61122,3.1052,2.23793,0.00083979,0.00083979,0.00083979
113,48832.6,1.88123,1.08415,1.42147,0.16318,0.1175,0.07812,0.02573,2.60848,3.10529,2.23679,0.000824492,0.000824492,0.000824492
114,49219,1.87728,1.08799,1.42133,0.16406,0.11776,0.07797,0.02579,2.60679,3.09715,2.23555,0.000809241,0.000809241,0.000809241
115,49605.8,1.87592,1.07321,1.41203,0.16228,0.11724,0.07781,0.02572,2.60641,3.09711,2.23624,0.000794038,0.000794038,0.000794038
116,49994.9,1.88433,1.08825,1.42549,0.16227,0.11684,0.07784,0.02566,2.60513,3.09609,2.23561,0.000778889,0.000778889,0.000778889
117,50383.1,1.86943,1.06698,1.41545,0.15885,0.11735,0.0775,0.02552,2.60346,3.09736,2.2351,0.000763797,0.000763797,0.000763797
118,50769.1,1.86882,1.07485,1.40587,0.15992,0.11783,0.07775,0.02551,2.6008,3.09746,2.23219,0.000748766,0.000748766,0.000748766
119,51156.8,1.87075,1.08459,1.40963,0.16028,0.11672,0.07879,0.02572,2.59623,3.09922,2.22844,0.000733799,0.000733799,0.000733799
120,51543.8,1.87601,1.07182,1.42031,0.15878,0.1183,0.07863,0.02575,2.59482,3.09668,2.22695,0.0007189,0.0007189,0.0007189
121,51931.9,1.86894,1.06847,1.42029,0.15907,0.11852,0.07821,0.0258,2.59471,3.09631,2.22747,0.000704073,0.000704073,0.000704073
122,52320.8,1.86947,1.06909,1.41668,0.15825,0.11685,0.07755,0.02563,2.59287,3.08838,2.225,0.000689322,0.000689322,0.000689322
