epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,21161.3,1.58248,0.70238,1.14528,0.21656,0.16036,0.14158,0.04983,2.53195,2.06592,1.62531,0.0060538,0.0060538,0.0060538
89,21325.8,1.58012,0.7005,1.14588,0.21768,0.15988,0.14203,0.04946,2.53651,2.06787,1.63249,0.00597754,0.00597754,0.00597754
90,21490.2,1.57315,0.69703,1.14216,0.22121,0.15782,0.14305,0.04936,2.53701,2.05537,1.6355,0.00590105,0.00590105,0.00590105
91,21654.8,1.5681,0.69395,1.14061,0.21546,0.15988,0.14326,0.0497,2.5333,2.04191,1.63602,0.00582435,0.00582435,0.00582435
92,21819.6,1.56131,0.69031,1.13938,0.21362,0.16073,0.14247,0.04919,2.53357,2.03507,1.63916,0.00574746,0.00574746,0.00574746
93,21984.1,1.55925,0.69228,1.13674,0.20629,0.16351,0.14269,0.04956,2.53863,2.01886,1.64285,0.0056704,0.0056704,0.0056704
94,22148.6,1.55428,0.68995,1.13406,0.21267,0.16024,0.14336,0.04995,2.5422,2.01612,1.64526,0.00559318,0.00559318,0.00559318
95,22313.1,1.54979,0.68683,1.1335,0.22079,0.15577,0.14314,0.04987,2.54588,2.00553,1.64772,0.00551584,0.00551584,0.00551584
96,22477.6,1.54909,0.6871,1.13259,0.23547,0.15202,0.14346,0.05025,2.54079,1.9963,1.64433,0.00543837,0.00543837,0.00543837
97,22642.2,1.5419,0.68135,1.12902,0.22023,0.15879,0.14394,0.05016,2.54207,1.9904,1.6456,0.00536081,0.00536081,0.00536081
98,22807,1.53478,0.67937,1.12747,0.21526,0.16157,0.14383,0.05003,2.5449,1.99877,1.64953,0.00528318,0.00528318,0.00528318
99,22971.6,1.53461,0.67759,1.12636,0.21444,0.1624,0.14342,0.04982,2.546,1.99376,1.65254,0.00520548,0.00520548,0.00520548
100,23136,1.52527,0.67385,1.12205,0.2138,0.16266,0.14346,0.04971,2.54706,1.99013,1.6555,0.00512775,0.00512775,0.00512775
101,23299.8,1.51764,0.67629,1.11967,0.21492,0.16182,0.14441,0.04981,2.54999,1.99208,1.65947,0.00505,0.00505,0.00505
