epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,20457,1.67172,1.02801,1.10679,0.32409,0.08619,0.06703,0.01975,2.57785,3.234,1.57988,1.6832e-05,1.6832e-05,1.6832e-05
114,20635.9,1.67406,1.02594,1.10359,0.33195,0.07748,0.06105,0.01854,2.58146,3.24641,1.5812,1.68037e-05,1.68037e-05,1.68037e-05
115,20814.7,1.67018,1.02715,1.10479,0.20912,0.08277,0.05922,0.01788,2.59271,3.18186,1.5821,1.67754e-05,1.67754e-05,1.67754e-05
116,20993.1,1.66576,1.02179,1.1012,0.07264,0.0779,0.05509,0.01704,2.60747,3.14003,1.58441,1.67471e-05,1.67471e-05,1.67471e-05
117,21171.9,1.66872,1.01802,1.10352,0.08815,0.07297,0.05294,0.01643,2.61504,3.2081,1.59632,1.67189e-05,1.67189e-05,1.67189e-05
118,21350.4,1.66193,1.01662,1.09912,0.07833,0.07031,0.05057,0.01611,2.61779,3.20328,1.60794,1.66906e-05,1.66906e-05,1.66906e-05
119,21529.5,1.66133,1.00872,1.09969,0.07959,0.07382,0.05505,0.01768,2.60056,3.18053,1.58675,1.66623e-05,1.66623e-05,1.66623e-05
120,21708.3,1.66676,1.02018,1.09855,0.09649,0.07687,0.05253,0.01711,2.61277,3.1776,1.58964,1.6634e-05,1.6634e-05,1.6634e-05
121,21887.1,1.66365,1.0254,1.09797,0.07446,0.07173,0.0503,0.01635,2.63263,3.19493,1.60779,1.66057e-05,1.66057e-05,1.66057e-05
122,22066.1,1.65899,1.01491,1.09482,0.1295,0.07454,0.05177,0.01647,2.63218,3.19531,1.60686,1.65774e-05,1.65774e-05,1.65774e-05
123,22245,1.66408,1.02039,1.10123,0.07687,0.073,0.0514,0.01635,2.64672,3.17139,1.60466,1.65491e-05,1.65491e-05,1.65491e-05
124,22423.9,1.66409,1.01363,1.10272,0.07659,0.07656,0.05197,0.01657,2.63824,3.18089,1.59518,1.65209e-05,1.65209e-05,1.65209e-05
125,22602.6,1.67397,1.01342,1.09959,0.07682,0.07472,0.05089,0.01614,2.65093,3.14289,1.59397,1.64926e-05,1.64926e-05,1.64926e-05
126,22781.3,1.66724,1.00944,1.1016,0.07857,0.07486,0.05073,0.01632,2.63415,3.15341,1.58406,1.64643e-05,1.64643e-05,1.64643e-05
127,22959.4,1.6614,1.01777,1.09665,0.21461,0.07583,0.05377,0.01668,2.61936,3.18561,1.57512,1.6436e-05,1.6436e-05,1.6436e-05
128,23137.9,1.65714,1.00873,1.09688,0.0789,0.07382,0.05418,0.01694,2.62644,3.18012,1.58162,1.64077e-05,1.64077e-05,1.64077e-05
129,23316.5,1.66464,1.01861,1.1002,0.07697,0.07448,0.05447,0.01681,2.62927,3.1633,1.57846,1.63794e-05,1.63794e-05,1.63794e-05
130,23495.1,1.6649,1.01794,1.09921,0.08259,0.07764,0.05617,0.01757,2.62972,3.14331,1.5662,1.63511e-05,1.63511e-05,1.63511e-05
131,23674.1,1.65981,1.01522,1.1001,0.12576,0.08333,0.05799,0.01773,2.62733,3.13886,1.55809,1.63229e-05,1.63229e-05,1.63229e-05
132,23853,1.65643,1.0119,1.09502,0.12712,0.07898,0.05743,0.01766,2.62879,3.09722,1.55835,1.62946e-05,1.62946e-05,1.62946e-05
133,24031.9,1.6548,1.01412,1.0962,0.12492,0.07702,0.05553,0.01693,2.62745,3.08681,1.5532,1.62663e-05,1.62663e-05,1.62663e-05
134,24210.6,1.66434,1.02188,1.09623,0.11808,0.07737,0.05678,0.01798,2.60389,3.08136,1.54149,1.6238e-05,1.6238e-05,1.6238e-05
135,24389.2,1.6568,0.99868,1.0974,0.11994,0.07466,0.05456,0.01764,2.59692,3.11999,1.55136,1.62097e-05,1.62097e-05,1.62097e-05
