epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,4397.32,0.92027,0.51497,0.88986,0.16895,0.06568,0.06008,0.0233,2.77535,3.7323,2.02084,0.005644,0.005644,0.005644
90,4422.71,0.9148,0.51346,0.88851,0.16815,0.06655,0.05978,0.0232,2.78468,3.73338,2.02889,0.0055945,0.0055945,0.0055945
91,4448.18,0.9067,0.51151,0.88705,0.16942,0.06474,0.06053,0.02386,2.78488,3.73572,2.02901,0.005545,0.005545,0.005545
92,4473.54,0.90636,0.50921,0.88657,0.15306,0.06538,0.0599,0.02359,2.79481,3.74669,2.0426,0.0054955,0.0054955,0.0054955
93,4498.86,0.89696,0.50818,0.88389,0.14658,0.06816,0.06022,0.02372,2.80342,3.74693,2.05152,0.005446,0.005446,0.005446
94,4524.22,0.88801,0.50453,0.8818,0.13645,0.06909,0.06113,0.02441,2.79806,3.74039,2.04802,0.0053965,0.0053965,0.0053965
95,4549.6,0.88279,0.50216,0.88131,0.14543,0.06894,0.06243,0.02533,2.79186,3.73729,2.04812,0.005347,0.005347,0.005347
96,4574.99,0.87965,0.50055,0.87956,0.19412,0.06057,0.06325,0.02591,2.786,3.73624,2.04477,0.0052975,0.0052975,0.0052975
97,4600.29,0.87685,0.50035,0.87948,0.16349,0.06356,0.06422,0.02657,2.78095,3.73483,2.04281,0.005248,0.005248,0.005248
98,4625.79,0.86389,0.49673,0.87651,0.10908,0.09017,0.06489,0.02709,2.77848,3.73175,2.04255,0.0051985,0.0051985,0.0051985
99,4651.26,0.86104,0.49263,0.87597,0.1781,0.06344,0.06444,0.02731,2.77486,3.72858,2.04379,0.005149,0.005149,0.005149
100,4676.66,0.85977,0.4937,0.87559,0.17029,0.06395,0.06401,0.02717,2.77424,3.72217,2.04528,0.0050995,0.0050995,0.0050995
101,4702.09,0.8503,0.48959,0.87357,0.16857,0.06402,0.06385,0.02692,2.77536,3.72834,2.04656,0.00505,0.00505,0.00505
102,4727.47,0.84599,0.48937,0.87236,0.09821,0.08825,0.06373,0.02682,2.77982,3.74199,2.05049,0.0050005,0.0050005,0.0050005
103,4752.86,0.8389,0.48561,0.87041,0.10267,0.08692,0.06356,0.02678,2.78089,3.74634,2.05249,0.004951,0.004951,0.004951
104,4778.27,0.834,0.4833,0.86941,0.09766,0.08698,0.06324,0.02676,2.78242,3.75425,2.05428,0.0049015,0.0049015,0.0049015
105,4803.6,0.8279,0.48038,0.8688,0.09645,0.08537,0.06284,0.02657,2.78577,3.76207,2.05658,0.004852,0.004852,0.004852
106,4829.05,0.82238,0.48079,0.86676,0.09958,0.08521,0.06254,0.02638,2.78794,3.77625,2.05903,0.0048025,0.0048025,0.0048025
107,4854.52,0.81817,0.4775,0.86646,0.1032,0.08461,0.06236,0.02623,2.79,3.78079,2.06189,0.004753,0.004753,0.004753
108,4879.82,0.81396,0.47544,0.8651,0.10341,0.08418,0.06148,0.02576,2.7953,3.79027,2.06655,0.0047035,0.0047035,0.0047035
109,4905.25,0.80919,0.47389,0.86405,0.10432,0.0837,0.06098,0.02544,2.79763,3.79459,2.06738,0.004654,0.004654,0.004654
110,4930.58,0.80076,0.47136,0.86246,0.10274,0.08397,0.06112,0.02538,2.79513,3.79018,2.06571,0.0046045,0.0046045,0.0046045
111,4956.01,0.79864,0.47,0.8622,0.10306,0.08374,0.06079,0.02524,2.79413,3.79202,2.06521,0.004555,0.004555,0.004555
112,4981.44,0.79049,0.46605,0.86045,0.1061,0.08329,0.0607,0.02522,2.79569,3.79416,2.06658,0.0045055,0.0045055,0.0045055
113,5006.9,0.78565,0.46577,0.85994,0.10524,0.08262,0.0602,0.02496,2.79761,3.79809,2.06875,0.004456,0.004456,0.004456
114,5032.24,0.785,0.46451,0.85916,0.10597,0.08219,0.0601,0.02501,2.79862,3.79671,2.06978,0.0044065,0.0044065,0.0044065
115,5057.58,0.77446,0.46091,0.85722,0.10557,0.08213,0.05963,0.02472,2.79921,3.79898,2.07017,0.004357,0.004357,0.004357
116,5082.97,0.76762,0.45732,0.85569,0.10381,0.08147,0.05988,0.02469,2.80004,3.80192,2.07047,0.0043075,0.0043075,0.0043075
